dataset_index,sample_id,true_label,true_attack_type,predicted_label,predicted_attack_type,request_route,initial_status,final_status,source,attack_type,request_id,confidence,predicted_reasoning,latency_ms,submit_latency_ms,poll_count,completed,normalized_payloads,retrieval_trace_origin,retrieved_topk_count,retrieved_topk_categories,retrieved_topk_scores,retrieved_topk_payloads,retrieved_topk_source_files,retrieved_topk_line_nos,true_attack_type_in_topk,predicted_attack_type_in_topk,label_correct,attack_type_correct,error
477,xml_test-5330,benign,,benign,,queued,202,200,llm_batch,,8c9f170c0ebb4110fb9be7919c18f26a6d807f95bccaa10f70798881193f45dd,0.5,"The string 'access_loghvbscript$' is suspicious but does not form a clear, actionable attack pattern.",127225.75648900238,922.9921899968758,64,True,"[""/rruno/pKr/CvarTr_Orm/whrl2isnmdsgid/ilKFP6/6Wo/cz/cbosttl/p75tzbmOsdwrhiAo/uoP-9j_BE65.sh"",""asy,abeU,t"",""gzip"",""/uhLs/ehtqh7/ofts.js"",""cm56cmV4bmU4N0RkaTN0aA=="",""application/x-www-form-urlencoded"",""Tue, 21 Dec 04 06:51:04 UTC"",""Sat, 15 Dec 07 10:47:28 UTC"",""application/*, application/*"",""*;q=0.8"",""55konh-daeie1e;q=0.3, d-rsL6e1th"",""min-fresh=479"",""228.9.222.37"",""erln5tneawg=Nn@e;alosxsm2=\\E;LqQxmld.Q-B@=44;0ga=6197298;Nhecrtmrls9Sinl=hoierHl8tmp0i;vCI4nfTCx=dhPw8xJa"",""$Version=\""847\"""",""Sun, 25 Sep 05 05:59:26 CET"",""W/\""TrLLp2DSFY6tfXnbJee\"""",""ic2itgnO=eI8kays"",""rfnrLte@nf1er.st"",""Sat, 01 May 10 03:14:05 GMT"",""Thu, 28 Dec 06 20:12:24 CET"",""\""eZqAzXu1@M4xDE3\"""",""*"",""\""BXjIK2YOX8DrfgrZa_m\"""",""701"",""8.8"",""no-cache"",""gsrht ssipEath=ehuMx69"",""NTLM dGFVdHJzY2RNZm5hbWV3ZWJwcGVlZXQ4bk1laXRnb25yZDljUGZ1Y29j"",""-2819,9615-,773-980"",""/nEslm/irct/c0tTst/eogtOdk7.aspx"",""gzip,chunked;q=0.6"",""Warning"",""Mozilla/7.7 (Windows; U; Win 9x 7.7; en-be; rv:3.1.8) Gecko/21082474"",""Sparc"",""312,8343,32"",""Windows 95"",""color8"",""6579x971"",""HTTP/9.4 239.64.217.43"",""gzip"",""Oce/9.1, a2s/1.1, m5nav/1.5"",""156 www.jtin.shtml \""qiecneTruG2dr\"" \""Sun, 11 Apr 04 05:23:25 UTC\"""",""195.76.247.208"",""0742335633125"",""-----------------"",""~~~~~~~~~~~~~~"",""6ty/n"",""aJaJB7Q"",""03495135"",""ne :8hh"",""98314"",""53539402"",""4502189"",""tb4LpgRgtiaw"",""n6ZGA3ObhKOB"",""access_loghvbscript$""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
552,xml_test-43609,malicious,Command Injection,benign,,queued,202,200,llm_batch,,f23bcb5b4870f974a33e98a678dfabba29d9ffe863216990ca1c69c1a0992256,0.5,The string '\fhhboot.iniyena' contains a system file name but is malformed and does not represent a clear path traversal attempt.,127240.11425099161,929.3025899969507,64,True,"[""/0dMn8/mRO/fKMtLV.iupXrX18jV/pmq7oZkw8zZdBQMFuXxw/ssr5asmbwgdae/oiyees/lIOJusCHNlL1e/a8FAgl.php3"",""ii,Is,Yhheoi"",""compress"",""/dv1w/nxratj/os8n0/3lCjaa/N7lur.sh"",""cXRvd2UzbDZ1cGVydGg1cg=="",""application/x-www-form-urlencoded"",""Sun, 29 Oct 06 02:02:00 UTC"",""audio/x-wav, audio/*;q=0.7"",""*;q=0.3"",""*"",""mqpl=iue"",""$Version=\""6\"""",""Tue, 09 Jan 07 01:54:33 GMT"",""oaf3noe=Atol;teOt7oln=Tnae"",""Sat, 23 Feb 08 06:40:33 UTC"",""*"",""Thu, 28 Dec 06 07:45:19 UTC"",""41"",""Basic YlJmZWg6VHN3ZXZz"",""29587-,-5463,921-"",""http://www.loeaNd.ch/oterao/eacut7/4nEoir/9hersT.txt"",""Mozilla/1.2 (compatible; Konqueror/5.8; WinNT; smel; eosu7x6rn)"",""68000"",""gzip"",""84.166.3.208"",""~~~~~~~~~~~~~~~~~~~~~~~"",""30033546"",""57239902"",""\\fhhboot.iniyena"",""elt3gaktat"",""78"",""@Oe""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
433,xml_test-41743,malicious,SQLi,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,942.9763250082033,942.949785006931,0,True,"[""/es5txo0uq/XZYApQ/ocsn/z4sycPT@/n0wG4.KdhhXW2m1ro/Bobject9LEoR3@services1/l4t5dx/esnhlw/hnswwhru.nsf"",""a"",""=nawp-Ipib~ >formlh%|t"",""samNmetaSos|e rey2opfreplacen"",""letu"",""childfsse2eeefstenaa"",""s| a"",""aCCA5e@tO"",""wget&od"",""inlocationP?pn"",""xk3ISY2CJn-h"",""'select    customer_phone '||'from  customers '||'where customer_surname='''||     lv_surname||'''   and    customer_type=1';"",""text/html"",""euc-kr, x-mac-greek;q=0.7, iso-8859-2, euc-tw;q=0.3, us-ascii;q=0.1"",""*"",""no-store"",""136.31.14.94"",""bea=15"",""$Version=\""2\"""",""Sat, 16 Jun 07 03:07:28 GMT"",""\""UVxosaB2xCH2mpUKt0jR\"""",""m9O9rhi"",""AEeu@io5oeTS.be"",""Thu, 23 Jun 05 17:50:39 CET"",""Thu, 15 Feb 07 05:30:17 UTC"",""\""-Ls_agbPEl6Cu_f1aFi\"""",""\""Qb3J5Ez19jpJNWFv2K\"""",""Thu, 21 Jul 05 08:40:36 UTC"",""3"",""5.1"",""no-cache"",""Basic cmllaHR0YnQ6dHJlMg=="",""Digest opaque=\""ciu9uft\"""",""-8,159-66651,7-"",""/nitLaf2/whmLetom/tIouaa/rxu8e0tl.jsp"",""chunked;q=0.4,trailers"",""Trailer"",""fjotNiuRa"",""68000"",""570,952,32"",""FreeBSD"",""color8"",""8130x9539"",""FTP/9.8 29.30.180.183"",""compress"",""mer/2.9, hitWop/2.4, vtjw/1.7, otte/3.2"",""878 www.6sn3l.shtml \""noyalXfnbpe\"" \""Wed, 14 Sep 05 14:01:16 CET\"""",""208.165.185.87"",""81915611891"",""--------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
766,patt-ldap-injection-0041,malicious,LDAP Injection,malicious,AUTH Bypass,queued,202,200,llm_batch,Auth Bypass,b3ffc4f0375b482023c4d38b4c0f92027225166c1ecdcb0bd20cd51fb1c9cf44,1.0,Contains an authentication bypass pattern '(administrator)(password=*)) : OK'.,127237.60798400326,940.1709950034274,64,True,"[""/auth"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""("",""administrator)(password=*)) : OK"",""1041""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
274,xml_test-34319,benign,,benign,,queued,202,200,llm_batch,,ce44215833a75190007d648da3be43c65ddbc539f2e04434b4a32aefdf00eee5,0.6,"While 'boot.ini' is a sensitive file, its presence in the URL path without traversal sequences is not a clear attack. The other parameters are not clearly malicious.",127252.41664500209,946.7792710056528,64,True,"[""/xhttpsO/mHscriptbQatE/Fe-US86RlibrEiy/t8xnnrmlie/HQtD71NVboot.iniW2ysR/or1T@55988/nsDEvwWH88T-50AUrHYQ/h1cKWVZ7/5A1S5O.asmx"",""aedetsgo,4esauCl,Setlhr"",""compress"",""http://tStTgPo.cz/cg9hwsan/ah1dcox/niatTc4/eehehn.sh"",""amVkcGxoclRiaHBzdGd5aQ=="",""application/x-www-form-urlencoded"",""Mon, 21 Jun 04 09:57:55 UTC"",""Wed, 16 Dec 09 21:23:09 CET"",""*/*;q=0.7"",""*;q=0.8"",""ho-kairo82;q=0.1, egnorisT-s2z, i-cr, decyhe-eatts"",""no-cache"",""162.72.47.178"",""CTUq8Kz=eu7heeoEexkOme;rm7ked6nowpieh=ta;iefvautldsyefh=neNXnciNrpoelpwoir;f3vLQC=e1p7<uaarm;r7gna3wnos2o=nherarafutreieui"",""$Version=\""975\"""",""Tue, 21 Nov 06 06:38:48 UTC"",""\""oCWYxdxSE.sRjMMagk8\"""",""100-continue"",""viamr6@yergvcA.biz"",""Sat, 20 Aug 05 17:16:56 GMT"",""Wed, 10 Nov 04 11:40:00 UTC"",""*"",""*"",""Thu, 02 Nov 06 18:55:22 CET"",""5"",""1.2"",""t5gHgh=6rverh"",""NTLM aU9yd2hldW1uZ3RycnFtdUhqZUE0b3U5cmVzdGJyc3RhZTFnYWk1bnZveWVMbQ=="",""NTLM dDBvaXV0aWVlYTNjYW5hQW16ZWFiZUdwYW9sZGVic2xtaGI3M2l6ZWF1"",""-278160"",""http://hI0maene.cz/nhqa/brpo/melAts.php"",""trailers"",""Authorization"",""Mozilla/3.2 (Windows; U; WinNT 3.7; re-a1; rv:1.9.9) Gecko/89735390"",""Sparc"",""693,674,16"",""WinNT"",""color16"",""232x3371"",""aeTtst/9.6 114.12.34.91, 5.5 195.4.218.188, 7.3 www.fnh5.gif"",""5spot; idtaF=saBrjuna"",""7bns/2.9"",""043 www.eepu.css \""fuina4\"""",""252.208.59.218"",""57690312658"",""-------------------------"",""~~~~~~~~~~~~~"",""scdtdegeoiec"",""tdmhClog uiagt)muobjectnu"",""ndeSrroe"",""eOtsDlWLH@g"",""6"",""275038"",""492841591"",""36538477"",""Ce n""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
388,xml_test-42943,malicious,Command Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,962.8018479997991,962.7727240003878,0,True,"[""/nsriaar/iAXWhyA8IlQspMkPx/1gi8edZOHNH5Xh6JI/nSg/eZRx@uZb3hB8K_2l/nw1Kln/eRd3obriestaoslhe/fcQbodyDbu4R0d1/sihcr8fced.jpg"",""4FwlVK.GrFV"",""teicewwo4eg"",""dlihr"",""nUoeSGcKeg"",""audio/basic;q=0.8"",""*"",""*;q=0.6"",""uedt=yEllvmi"",""jas6qh9=he ee(v(n;5wTfaAta=pMmLnbodym01e|w;3eeau1eo=a)unph-u"",""$Version=\""3\"""",""Thu, 08 Jun 06 19:42:38 GMT"",""W/\""wXgw0djadFz4HZ4Q1m8\"""",""sN6gaeds@i320.fr"",""Mon, 24 Nov 08 02:52:36 GMT"",""*"",""Fri, 26 Jan 07 07:49:14 GMT"",""4623"",""no-cache"",""http://sNteaap.de/rtrOgib/slrTf/adf5N.mpeg"",""dzyKNxfjG http://www.mlikbbea.biz"",""rcice/0.1 18.67.147.76, HTTP/7.9 111.12.64.12, 1.8 209.202.123.64"",""identity"",""546 www.tgrptg.jpeg \""ljhi5\""""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
178,xml_test-5443,benign,,benign,,queued,202,200,llm_batch,,587592dd44d7e3e9d051bdf0422ed3445b095242c7ac5b677ea5dddc91bef08a,0.9,No clear malicious patterns detected. The payload appears to be random data.,127254.07915499818,964.5050760009326,64,True,"[""/f.8M-QNiX@M/pfoe/eBaQIj.NvAKIH/a3et9dHeeep/79wWz5/Yaatgneatu/sEtevawh8edumc5lne/htd0teytoOirpl3/iBi2myY6sDCr.aspx"",""ry,dRaod"",""gzip"",""/fbtafrgo.swf"",""ZWlIaHRBd21oVXRmZXV5NQ=="",""application/x-www-form-urlencoded"",""Sat, 17 Apr 10 22:26:42 GMT"",""Sat, 06 May 06 07:47:48 GMT"",""audio/x-wav, audio/*;q=0.0"",""windows-1251, x-mac-cyrillic, x-mac-ce, iso-8859-5, iso-8859-3"",""n-Tpmoeel;q=0.1, g-rtote;q=0.3, sdena-fiFoesnL, r-2, rEsoneep-lat"",""only-if-cached"",""89.82.1.51"",""Ag0zLphpJ=7621;0mh7sn4reus4muf=efocsEimgHl2tehomeeer ;v8c22eit4reXteN=0050;jfpmocharhttp=9;sld=grablboapyF;uehsrwir=zn3R0aEnr"",""$Version=\""054\"""",""Sun, 19 Apr 09 14:51:46 UTC"",""\""ED48w4tdoFd0A8P9w\"""",""100-continue"",""duemse@aiti.it"",""Tue, 28 Aug 07 15:48:12 CET"",""Wed, 13 Jul 05 15:09:58 CET"",""\""ercKWFyC73sZFhQ\"""",""*"",""*"",""2"",""8.8"",""no-cache"",""Basic SWF6OWNyOmNlZk50"",""Basic dHNGeWh0OXM6Y0VlemE="",""84-,-306723"",""/tevejiio/Nhox/xohs/Eezo6es.exe"",""gzip,trailers"",""User-Agent"",""Mozilla/0.3 (Windows; U; WinNT 5.0; 1j-sf; rv:0.5.1) Gecko/12849707"",""MIPS"",""0985,859,32"",""Win98"",""color16"",""375x4615"",""1.5 229.63.157.164:34232"",""9seto"",""8saen/7.7"",""577 170.128.203.218:7 \""aog5pwhnote\"""",""180.40.114.160"",""20359821901"",""-----------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""hzKUB"","" nea]oem r"",""E"",""auu7eperloOiO"",""ax8zd1zhoK"",""i"",""919071276"",""7303290"",""ucte""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
481,xml_test-41562,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQLi,6670d2c2350dd9066e4bdb89ca7dde47c148723c3d2b452eabe80bb389c3e8b4,1.0,Contains an obfuscated SQL injection payload '; EXEC('UNI'+'ON'+' '+'SEL'+'ECT ... FROM smneys45)'.,125255.47356600873,978.5201260092435,63,True,"[""/ns3yKvbosgcytqw/tmyeeire6jbe/eV_YH9Ju/dcdonchydsafvp8Essn/tf/wbetweenTall/oswlze6utndftweuoc/e9een2ercutaA.bin"",""2"",""Gte0"",""raccess_logh"",""in0amailunso2ve@rwe"","";   EXEC('UNI'+'ON'+'  '+'SEL'+'ECT    'Izdsaaboh',4,2478,'jaart6de',9   FROM    smneys45)"",""audio/basic"",""*;q=0.3"",""*"",""max-stale"",""154.176.0.74"",""qatlo7udnn8=92mRg-4lMz;hc4=ieval;eyEA=t@X2;MzobobjectNg=eihstyleIed adrrHn =[;rtz=1915982;inc=pt"",""$Version=\""799\"""",""Sat, 30 Jun 07 14:31:14 GMT"",""100-continue"",""usaacy07@scsi6.be"",""Mon, 28 Dec 09 06:57:54 CET"",""Tue, 05 Jan 10 16:23:31 UTC"",""*"",""*"",""Tue, 26 Oct 04 18:27:15 GMT"",""5935"",""4.6"",""1n=tn"",""Digest cnonce=\""uSmsdotr\"""",""NTLM Y0Vzc3Qzd2FvYWlFYXR0Y2lvb2VvbWNkVG9vdTgxb3RyZnJ5bGQ="",""-4865,558329-,-5"",""http://temu.st/37rrncum/hlihi/9oHuee/szqq/llebatee.mpg"",""trailers,trailers,chunked;q=0.9"",""Connection"",""Mozilla/5.5 (Windows; U; Windows NT 1.0; hh-ti; rv:0.8.0) Gecko/10364037"",""Solaris"",""color8"",""1852x515"",""vjti2i/8.3 www.uRhR3ler.tiff:388, 5.5 www.hice.js"",""gzip"",""1uitte/1.5, Ore6/5.0"",""868 212.59.150.87 \""tTe6e\"" \""Fri, 15 May 09 11:43:43 UTC\"""",""166.15.230.232"",""--------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
11,xml_test-48425,malicious,XPath Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,989.8752570006764,989.8486479942221,0,True,"[""/0l7in/Jlaowjifleeeh8mGoen/rbq3l/aL/jEteSie/yiyi/elrrsr9fseapsa/Tekiaeann/2lZi9ecne/sGza-EH0jPQStZ73v0/yYU5T_S-/s4EPVc0m8pZnZt_.nsf"",""Ip+o%1himg ~=tnull)ehhe&e"",""hgbIkTaaLs2y"",""tIan-B"",""*/*"",""windows-1258;q=0.4, shift_jis;q=0.7"",""*;q=0.3"",""min-fresh=897"",""118.241.235.123"",""rPOhlnewrx=a;uotRheahntrd=dd/ngn/ttrhti/child::node()[  position()=4]   |   yaho6a/ouasea/Vfac/child::text()[position()=43]     or    'tsepnt'    =    '"",""$Version=\""50\"""",""Mon, 02 Jan 06 08:57:27 CET"",""W/\""MZ.Sx2ldffMvzMM\"""",""Sun, 25 Jan 04 11:55:51 GMT"",""Wed, 05 Apr 06 16:06:09 UTC"",""*"",""\""ploQN8wZhkg.XtK\"""",""Sat, 26 Dec 09 18:37:17 UTC"",""14"",""7.3"",""pleorbe1=gl"",""mee9 enyi=ssdhd"",""32-,764603-,-5924"",""http://www.enlfro.com/trezNa/dgp2itm/onsxMlh.doc"",""trailers,deflate;q=0.9,gzip;q=0.4"",""Host"",""ePPUkKX http://www.lslo.ch"",""color32"",""3994x194"",""imw8/6.2 www.esomQpa.tiff, cao/4.9 www.Hirsraje.jpg:3969"",""110.20.49.195"",""2509612458"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
108,xml_test-4873,benign,,benign,,queued,202,200,llm_batch,,dadf2fb8727954adc9241b4c62bbd509553ba6725d7537cf2d635433f3f1fabd,0.5,Contains suspicious keywords like 'script' and 'winnt' but they are embedded in malformed strings that do not constitute clear attack patterns.,125262.91763500194,990.3777680010535,63,True,"[""/iqUFg5H_xtermhsD-Icopy/7wjQ.O76p/e9rWeihetluaeq/tt9e8tPszrNroC/1benpb/ugaaR_rSR6/wmoltD80o/t5./oceil3tsteeeocN.asmx"",""2qs,oetseyi,n4tc"",""compress"",""http://tNd3r.fr/orh6alne/oeij/rfna/rirddbsa.zip"",""cHJhcmxlaHkyNG1BT2d0YQ=="",""application/x-www-form-urlencoded"",""Wed, 27 Sep 06 15:21:57 CET"",""Sun, 09 Sep 07 04:44:40 GMT"",""*/*"",""windows-1258"",""dnziais-jdotl0y;q=0.7, oz-dlrnl, a-9t"",""max-age=40"",""184.17.21.85"",""eieo8Sibmsnotae=51200;pzY4@ho=4ut;64b=eEaeutspezSpd1lo;eoe1ae3teezrer=;dSiaiwl0IevalRYmv'idap"",""$Version=\""272\"""",""Thu, 29 Sep 05 14:28:36 GMT"",""\""dcMVOniXcAScfLf\"""",""100-continue"",""iwez885u@t0xh0Td.fr"",""Fri, 04 Mar 05 08:15:57 UTC"",""Sun, 25 Dec 05 17:21:25 CET"",""\""-OgCRLfqtDKOTG9T\"""",""*"",""Thu, 01 May 08 24:50:21 GMT"",""6333"",""1.5"",""7hsacaU=g"",""naIcSN re1rfCoS=bpehrr"",""Digest nc=Ac68027f"",""037-,-640695"",""http://tdmte2.it/P3at/7usst/ito4/7mebtoye/snm6t.zip"",""deflate,trailers,chunked;q=0.8"",""Range"",""Mozilla/9.4 (X11; U; Unix 9.7; et-xy; rv:4.1.2) Gecko/75454201"",""Sparc"",""085,1074,32"",""WinNT"",""color32"",""931x5037"",""1.6 www.sXGhoe.png, HTTP/2.0 www.824ndha.css"",""identity"",""rt3e/2.9, rga/0.4, wbbt/8.3"",""052 www.jmtpve.html \""ytaeSdIznyE\"" \""Sat, 21 Oct 06 11:21:32 CET\"""",""166.37.58.71"",""8226641933053"",""---------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""|:idI ritUyoov"",""3517"",""e-2i>"",""ngdAhtpassformc8ascriptrDrf%f"",""rtwinnt]daoscuta=r6do"",""8567015"",""2"",""9""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
117,xml_test-42801,malicious,Command Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,1006.1273350002011,1006.0996069951216,0,True,"[""/gwIowttcy1.jpg"",""5i"",""oGscPt|l2j4"",""50582"",""home:P"",""sco"",""hm"",""sne"",""p]a|9|bRnull1hsfMbetweenc<"",""text/plain;q=0.8"",""*;q=0.0"",""*"",""max-stale"",""$Version=\""869\"""",""Wed, 01 Aug 07 08:36:36 UTC"",""\""MGdpJcopjUJjJCU_NB5\"""",""Sun, 11 Jun 06 04:46:46 GMT"",""*"",""\""Ghzz_Aw5p0pEDjS13\"""",""799"",""Basic MHo0bnM6UmZTbg=="",""NTLM bXNub25laWFoaDF0MXhTZDU3cm50bXNydzJudXE1cWRlZW5hZWVz"",""http://lOraeau.ch/le7rge/Xska.mpeg"",""chunked;q=0.0,trailers"",""User-Agent"",""Mozilla/4.5 (X11; U; Linux i586 2.7; n8-Ao; rv:4.9.8) Gecko/82303327"",""4444x6444"",""hzes/7.8 108.211.80.164, 6.4 www.gkaonra.css"",""iSty""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
671,kaggle-cmdi-010,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,e168def039ac50580dac1de45668277ec75dd660169e64170ebda3112870e681,1.0,Contains a clear Remote Code Execution (RCE) payload using 'powershell -EncodedCommand'.,127261.72325099469,995.6018520024372,64,True,"[""/cgi-bin/test"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""; powershell -EncodedCommand SQBFAFgAUABMAGEAYwBlAC4AZQB4AGU="",""1010""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
580,xml_test-40700,malicious,SSI,malicious,SSI Injection PATH Traversal,queued,202,200,llm_batch,"SSI Injection, Path Traversal",454b6c96d85a17bab5e01b1f36fe7784f6e16422d01066d1be21e7bbc315ccf3,1.0,"Contains Server-Side Include (SSI) injection pattern '<!-- #include virtual=""d:\windows\autoexec.bat"" --> ' attempting path traversal.",125265.18155100348,997.3765970062232,63,True,"[""/r.Wq/telnetmocha.tiff"",""gtomid"",""compress"",""/ueeEef/sm4peqh6/ta9t/fhiam/iis5Dy51.exe"",""MzFjcGllZ3RPZXVzZG9pZQ=="",""application/x-www-form-urlencoded"",""Fri, 23 Feb 07 22:40:09 UTC"",""*/*;q=0.1"",""*;q=0.6"",""trot-ereb61s;q=0.4, nkdu-e;q=0.5, de-mvngt;q=0.8, era-NtwNyAmb;q=0.8"",""only-if-cached"",""Jimg.PVDAjC=4Iyd;Sal4Sei=waiSH6ntjcta1idm;GmgRa2=aelmouopena;josIO=R1eMesk0zki"",""Mon, 01 Feb 10 02:11:43 GMT"",""100-continue"",""Tue, 09 Oct 07 07:01:58 UTC"",""\""WS0Q93758E-_IIa8vJQN\"""",""*"",""Digest opaque=\""ntrmn\"""",""3-504891,-7,87825-8247"",""http://www.acuOe.be/adrry6/ont1NA/xm3ew8e.exe"",""gzip"",""Upgrade"",""<!--     #include virtual=\""d:\\windows\\autoexec.bat\""    -->"",""deflate"",""------------------"",""]c"",""d bi aOdi9"",""3 ldpoN "",""it"",""hiIlh2r"",""678200"",""412""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
437,xml_test-35918,malicious,XPath Injection,malicious,XPath Injection,queued,202,200,llm_batch,XPath Injection,0ac0e20ffd7cdf20b05141fbed4520bb0a78195df82390462f4a3cde7d8f739d,1.0,Contains a clear XPath injection pattern 'or path/child::node()[position()=N]'.,125272.83829000953,1012.35315699887,63,True,"[""/n4/wsdoDns7mmeee2mf/loeodOs38Duag/cqPH5QG9oKNNji@.JW/wgetupdatew1QJo/wohniitIccdhI2cnI863.jpg"",""gzip"",""http://www.aeihE.st/Tyef/tbiEhie/wtwmifo/nnidee/jTsLe.jpeg"",""U28ycmVwdHNlb3ZlYXVlYQ=="",""application/x-www-form-urlencoded"",""Wed, 11 Nov 09 18:09:39 CET"",""Mon, 08 Feb 10 23:29:59 CET"",""application/x-tar, video/quicktime, audio/basic;q=0.2"",""x-mac-hebrew, x-mac-icelandic, iso-8859-7;q=0.6, big5"",""o9Hce9oi-haliqne, sw-1aerhrf;q=0.3, sfgje-zt;q=0.7, lebher1o-lescs6;q=0.8"",""iiSr3='mlthai'"",""148.36.185.111"",""erht=sch'   or path/child::node()[position()=N]  or 'awnvT' =  '"",""Tue, 19 Aug 08 01:16:18 CET"",""\""mQ@ndBOwO_LoARd\"""",""\""INeekt50_62z1Ed2U\"""",""Thu, 10 May 07 08:56:34 GMT"",""52"",""1.3"",""Digest response=\""CfaA6a72732dF9A2585EbB51096dD3BC\"""",""/a7oEh/eTsh/hu5h.rar"",""deflate,deflate,chunked"",""Mozilla/5.2 (Windows; U; WinNT 4.4; ga-i9; rv:5.1.2) Gecko/68532049"",""191x552"",""852 44.117.154.79 \""niaomSoehti8lpinr\"" \""Fri, 04 May 07 07:12:14 UTC\"""",""tiMnxeneH"",""nrerles"",""eles2iTa4ntdtl"",""6w5ehtcijchifidk3eie"",""odtcubegosX"",""iB9Et"",""19034"",""22"",""06894"",""9808"",""dtenti"",""584""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
559,xml_test-45121,malicious,Path Traversal,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,1025.8553599996958,1025.8280519919936,0,True,"[""/error/\\..\\..\\..\\..\\winnt\\win.ini"",""image/gif;q=0.5, audio/x-wav, image/jpeg;q=0.1"",""*"",""Fe2ae7-hddyi, oeg4-r;q=0.4, r-c;q=0.5, dooPooya-necdanar"",""no-transform"",""189.198.0.35"",""ndeinet8izPIk=lrnM1;fni=0759297;PXxmlKl0r=cTS&es :++Atscriptnnwto 7;ot7ineN=4CPsb3y2"",""$Version=\""35\"""",""Sat, 28 Feb 04 22:21:31 UTC"",""W/\""M6@cazmkokCWUTxYz\"""",""uhxrdEf=ynXs4rl3"",""lmfapce@abHed.be"",""Fri, 30 Dec 05 12:13:28 GMT"",""Fri, 24 Dec 04 09:38:44 UTC"",""*"",""\""UmH3kYZ5rR1lfwb4.D\"""",""Fri, 18 Aug 06 05:02:11 CET"",""1"",""2.7"",""no-cache"",""NTLM Ym50bGxsNGUxczRoMGhjdXFzeGlsb0xPNHJzaHppVDJmaWVlZW5u"",""Rnue 3unc=tstl"",""-3,456-488022"",""http://www.meoia0t.com/ynJi0Ts3.fgf"",""gzip,chunked;q=0.0"",""Host"",""Mozilla/4.0 (Windows; U; Windows NT 7.1; rx-hI; rv:8.6.0) Gecko/04460489"",""StrongARM"",""5047,8443,8"",""Windows NT"",""color8"",""0464x327"",""6.6 www.tktth.jpeg:12"",""identity"",""tist/2.4, eyl/9.6"",""335 www.pAcueaen.jpg \""dsav8ecoO\"""",""101.164.70.181"",""3741240593504860"",""-------------------------"",""~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
546,sample-546,malicious,Path Traversal,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,1031.8785720010055,1031.8512639933033,0,True,"[""/rest/products/search"",""..\\..\\..\\..\\../winnt/system32/cmd.exe?/c+dir+c:\\"",""commix/v4.2.dev1 (https://commixproject.com)"",""*/*"",""application/x-www-form-urlencoded""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
